"x","y"
"5046.346716","5.79E-15"
"5048.179479","5.92E-15"
"5050.012242","5.95E-15"
"5051.845005","5.57E-15"
"5053.677768","5.05E-15"
"5055.510531","4.97E-15"
"5057.343294","5.27E-15"
"5059.176057","5.21E-15"
"5061.008819","4.77E-15"
"5062.841582","5.05E-15"
"5064.674345","4.95E-15"
"5066.507108","4.86E-15"
"5068.339871","4.87E-15"
"5070.172634","4.62E-15"
"5072.005397","4.70E-15"
"5073.83816","4.80E-15"
"5075.670923","4.91E-15"
"5077.503686","4.62E-15"
"5079.336449","4.62E-15"
"5081.169212","4.49E-15"
"5083.001975","4.73E-15"
"5084.834738","4.91E-15"
"5086.6675","4.58E-15"
"5088.500263","4.53E-15"
"5090.333026","4.72E-15"
"5092.165789","4.64E-15"
"5093.998552","4.46E-15"
"5095.831315","4.63E-15"
"5097.664078","4.71E-15"
"5099.496841","4.96E-15"
"5101.329604","4.82E-15"
"5103.162367","4.63E-15"
"5104.99513","4.68E-15"
"5106.827893","4.64E-15"
"5108.660656","4.63E-15"
"5110.493418","4.67E-15"
"5112.326181","4.65E-15"
"5114.158944","4.78E-15"
"5115.991707","4.69E-15"
"5117.82447","4.41E-15"
"5119.657233","4.37E-15"
"5121.489996","4.51E-15"
"5123.322759","4.82E-15"
"5125.155522","4.57E-15"
"5126.988285","4.59E-15"
"5128.821048","4.70E-15"
"5130.653811","4.66E-15"
"5132.486574","4.50E-15"
"5134.319336","4.57E-15"
"5136.152099","4.48E-15"
"5137.984862","4.69E-15"
"5139.817625","4.63E-15"
"5141.650388","4.45E-15"
"5143.483151","4.54E-15"
"5145.315914","4.75E-15"
"5147.148677","4.76E-15"
"5148.98144","4.78E-15"
"5150.814203","4.44E-15"
"5152.646966","4.61E-15"
"5154.479729","4.52E-15"
"5156.312492","4.37E-15"
"5158.145255","4.66E-15"
"5159.978017","4.41E-15"
"5161.81078","4.48E-15"
"5163.643543","4.72E-15"
"5165.476306","4.78E-15"
"5167.309069","4.46E-15"
"5169.141832","4.82E-15"
"5170.974595","4.74E-15"
"5172.807358","4.51E-15"
"5174.640121","4.67E-15"
"5176.472884","4.80E-15"
"5178.305647","4.49E-15"
"5180.13841","4.56E-15"
"5181.971173","4.63E-15"
"5183.803935","4.25E-15"
"5185.636698","4.07E-15"
"5187.469461","3.76E-15"
"5189.302224","3.73E-15"
"5191.134987","4.04E-15"
"5192.96775","4.43E-15"
"5194.800513","4.66E-15"
"5196.633276","4.91E-15"
"5198.466039","5.31E-15"
"5200.298802","5.46E-15"
"5202.131565","5.67E-15"
"5203.964328","6.32E-15"
"5205.797091","4.90E-15"
"5207.629853","4.61E-15"
"5209.462616","4.42E-15"
"5211.295379","4.59E-15"
"5213.128142","4.53E-15"
"5214.960905","4.53E-15"
"5216.793668","4.79E-15"
"5218.626431","4.76E-15"
"5220.459194","4.84E-15"
"5222.291957","5.12E-15"
"5224.12472","4.47E-15"
"5225.957483","4.40E-15"
"5227.790246","4.82E-15"
"5229.623009","4.48E-15"
"5231.455772","4.49E-15"
"5233.288534","4.49E-15"
"5235.121297","4.47E-15"
"5236.95406","4.48E-15"
"5238.786823","4.61E-15"
"5240.619586","4.78E-15"
"5242.452349","4.50E-15"
"5244.285112","4.28E-15"
"5246.117875","4.42E-15"
"5247.950638","4.57E-15"
"5249.783401","4.62E-15"
"5251.616164","4.30E-15"
"5253.448927","4.33E-15"
"5255.28169","4.32E-15"
"5257.114452","4.65E-15"
"5258.947215","4.70E-15"
"5260.779978","4.24E-15"
"5262.612741","4.27E-15"
"5264.445504","4.70E-15"
"5266.278267","4.37E-15"
"5268.11103","4.33E-15"
"5269.943793","4.58E-15"
"5271.776556","3.70E-15"
"5273.609319","3.72E-15"
"5275.442082","3.68E-15"
"5277.274845","3.81E-15"
"5279.107608","4.26E-15"
"5280.94037","4.71E-15"
"5282.773133","4.75E-15"
"5284.605896","4.92E-15"
"5286.438659","4.78E-15"
"5288.271422","4.37E-15"
"5290.104185","4.12E-15"
"5291.936948","4.75E-15"
"5293.769711","4.77E-15"
"5295.602474","4.59E-15"
"5297.435237","4.40E-15"
"5299.268","4.15E-15"
"5301.100763","4.26E-15"
"5302.933526","4.25E-15"
"5304.766289","3.88E-15"
"5306.599051","4.10E-15"
"5308.431814","4.66E-15"
"5310.264577","5.37E-15"
"5312.09734","5.67E-15"
"5313.930103","4.91E-15"
"5315.762866","4.31E-15"
"5317.595629","4.67E-15"
"5319.428392","4.57E-15"
"5321.261155","3.71E-15"
"5323.093918","4.12E-15"
"5324.926681","4.74E-15"
"5326.759444","4.42E-15"
"5328.592207","4.69E-15"
"5330.424969","4.72E-15"
"5332.257732","4.89E-15"
"5334.090495","4.77E-15"
"5335.923258","4.45E-15"
"5337.756021","4.99E-15"
"5339.588784","4.73E-15"
"5341.421547","4.33E-15"
"5343.25431","4.37E-15"
"5345.087073","4.63E-15"
"5346.919836","4.82E-15"
"5348.752599","4.39E-15"
"5350.585362","4.68E-15"
"5352.418125","4.94E-15"
"5354.250887","4.49E-15"
"5356.08365","4.87E-15"
"5357.916413","4.72E-15"
"5359.749176","4.25E-15"
"5361.581939","4.14E-15"
"5363.414702","4.60E-15"
"5365.247465","5.27E-15"
"5367.080228","5.15E-15"
"5368.912991","5.12E-15"
"5370.745754","5.05E-15"
"5372.578517","4.66E-15"
"5374.41128","4.89E-15"
"5376.244043","4.97E-15"
"5378.076806","5.08E-15"
"5379.909568","5.01E-15"
"5381.742331","4.54E-15"
"5383.575094","4.30E-15"
"5385.407857","4.16E-15"
"5387.24062","4.34E-15"
"5389.073383","4.71E-15"
"5390.906146","4.83E-15"
"5392.738909","4.64E-15"
"5394.571672","4.75E-15"
"5396.404435","4.54E-15"
"5398.237198","4.28E-15"
"5400.069961","4.58E-15"
"5401.902724","4.71E-15"
"5403.735486","4.50E-15"
"5405.568249","4.79E-15"
"5407.401012","5.03E-15"
"5409.233775","4.43E-15"
"5411.066538","4.03E-15"
"5412.899301","3.99E-15"
"5414.732064","4.42E-15"
"5416.564827","4.64E-15"
"5418.39759","4.31E-15"
"5420.230353","4.43E-15"
"5422.063116","4.59E-15"
"5423.895879","4.65E-15"
"5425.728642","4.53E-15"
"5427.561404","4.36E-15"
"5429.394167","4.58E-15"
"5431.22693","4.74E-15"
"5433.059693","4.69E-15"
"5434.892456","4.58E-15"
"5436.725219","4.62E-15"
"5438.557982","4.85E-15"
"5440.390745","4.80E-15"
"5442.223508","4.53E-15"
"5444.056271","4.26E-15"
"5445.889034","4.13E-15"
"5447.721797","4.33E-15"
"5449.55456","4.74E-15"
"5451.387323","4.32E-15"
"5453.220085","3.97E-15"
"5455.052848","4.76E-15"
"5456.885611","4.81E-15"
"5458.718374","4.73E-15"
"5460.551137","4.65E-15"
"5462.3839","4.59E-15"
"5464.216663","4.74E-15"
"5466.049426","4.87E-15"
"5467.882189","4.89E-15"
"5469.714952","4.78E-15"
"5471.547715","4.64E-15"
"5473.380478","4.61E-15"
"5475.213241","4.62E-15"
"5477.046003","4.63E-15"
"5478.878766","4.62E-15"
"5480.711529","4.63E-15"
"5482.544292","4.72E-15"
"5484.377055","4.86E-15"
"5486.209818","4.86E-15"
"5488.042581","4.75E-15"
"5489.875344","4.79E-15"
"5491.708107","4.96E-15"
"5493.54087","4.80E-15"
"5495.373633","4.73E-15"
"5497.206396","4.75E-15"
"5499.039159","4.76E-15"
"5500.871921","4.73E-15"
"5502.704684","4.45E-15"
"5504.537447","4.39E-15"
"5506.37021","4.61E-15"
"5508.202973","4.79E-15"
"5510.035736","4.71E-15"
"5511.868499","4.62E-15"
"5513.701262","4.82E-15"
"5515.534025","4.81E-15"
"5517.366788","4.75E-15"
"5519.199551","5.22E-15"
"5521.032314","5.41E-15"
"5522.865077","5.20E-15"
"5524.69784","4.90E-15"
"5526.530602","4.77E-15"
"5528.363365","4.80E-15"
"5530.196128","4.94E-15"
"5532.028891","4.88E-15"
"5533.861654","4.54E-15"
"5535.694417","4.45E-15"
"5537.52718","5.04E-15"
"5539.359943","5.60E-15"
"5541.192706","5.54E-15"
"5543.025469","4.96E-15"
"5544.858232","4.45E-15"
"5546.690995","4.31E-15"
"5548.523758","4.21E-15"
"5550.35652","4.16E-15"
"5552.189283","4.34E-15"
"5554.022046","4.46E-15"
"5555.854809","4.33E-15"
"5557.687572","4.60E-15"
"5559.520335","4.48E-15"
"5561.353098","4.14E-15"
"5563.185861","4.09E-15"
"5565.018624","4.16E-15"
"5566.851387","4.13E-15"
"5568.68415","4.13E-15"
"5570.516913","4.11E-15"
"5572.349676","4.21E-15"
"5574.182438","4.55E-15"
"5576.015201","4.36E-15"
"5577.847964","4.38E-15"
"5579.680727","4.47E-15"
"5581.51349","4.29E-15"
"5583.346253","4.16E-15"
"5585.179016","4.29E-15"
"5587.011779","4.37E-15"
"5588.844542","4.35E-15"
"5590.677305","4.32E-15"
"5592.510068","4.17E-15"
"5594.342831","3.90E-15"
"5596.175594","3.89E-15"
"5598.008357","4.10E-15"
"5599.841119","4.21E-15"
"5601.673882","4.13E-15"
"5603.506645","4.03E-15"
"5605.339408","4.02E-15"
"5607.172171","4.12E-15"
"5609.004934","4.25E-15"
"5610.837697","4.25E-15"
"5612.67046","4.17E-15"
"5614.503223","3.98E-15"
"5616.335986","4.00E-15"
"5618.168749","4.21E-15"
"5620.001512","4.10E-15"
"5621.834275","4.05E-15"
"5623.667037","4.16E-15"
"5625.4998","4.22E-15"
"5627.332563","4.19E-15"
"5629.165326","4.24E-15"
"5630.998089","4.37E-15"
"5632.830852","4.19E-15"
"5634.663615","4.16E-15"
"5636.496378","4.39E-15"
"5638.329141","4.21E-15"
"5640.161904","4.30E-15"
"5641.994667","4.45E-15"
"5643.82743","4.36E-15"
"5645.660193","4.20E-15"
"5647.492955","4.22E-15"
"5649.325718","4.25E-15"
"5651.158481","4.28E-15"
"5652.991244","4.27E-15"
"5654.824007","4.16E-15"
"5656.65677","4.01E-15"
"5658.489533","4.24E-15"
"5660.322296","4.27E-15"
"5662.155059","4.08E-15"
"5663.987822","4.17E-15"
"5665.820585","4.54E-15"
"5667.653348","4.60E-15"
"5669.486111","4.53E-15"
"5671.318874","4.28E-15"
"5673.151636","3.97E-15"
"5674.984399","4.21E-15"
"5676.817162","4.34E-15"
"5678.649925","4.51E-15"
"5680.482688","4.50E-15"
"5682.315451","4.20E-15"
"5684.148214","4.27E-15"
"5685.980977","4.45E-15"
"5687.81374","4.32E-15"
"5689.646503","4.08E-15"
"5691.479266","4.05E-15"
"5693.312029","4.08E-15"
"5695.144792","4.26E-15"
"5696.977554","4.32E-15"
"5698.810317","4.37E-15"
"5700.64308","4.48E-15"
"5702.475843","4.27E-15"
"5704.308606","4.02E-15"
"5706.141369","4.00E-15"
"5707.974132","4.05E-15"
"5709.806895","4.06E-15"
"5711.639658","4.32E-15"
"5713.472421","4.43E-15"
"5715.305184","4.22E-15"
"5717.137947","3.98E-15"
"5718.97071","4.04E-15"
"5720.803472","4.23E-15"
"5722.636235","4.19E-15"
"5724.468998","4.09E-15"
"5726.301761","4.07E-15"
"5728.134524","4.12E-15"
"5729.967287","4.19E-15"
"5731.80005","4.12E-15"
"5733.632813","4.04E-15"
"5735.465576","3.97E-15"
"5737.298339","3.88E-15"
"5739.131102","3.95E-15"
"5740.963865","4.12E-15"
"5742.796628","4.20E-15"
"5744.629391","4.22E-15"
"5746.462153","4.32E-15"
"5748.294916","4.33E-15"
"5750.127679","4.11E-15"
"5751.960442","4.60E-15"
"5753.793205","6.24E-15"
"5755.625968","8.10E-15"
"5757.458731","8.87E-15"
"5759.291494","8.20E-15"
"5761.124257","6.46E-15"
"5762.95702","4.85E-15"
"5764.789783","4.21E-15"
"5766.622546","3.97E-15"
"5768.455309","4.07E-15"
"5770.288071","4.12E-15"
"5772.120834","4.06E-15"
"5773.953597","4.12E-15"
"5775.78636","4.19E-15"
"5777.619123","4.07E-15"
"5779.451886","3.81E-15"
"5781.284649","3.71E-15"
"5783.117412","3.79E-15"
"5784.950175","3.70E-15"
"5786.782938","3.88E-15"
"5788.615701","4.11E-15"
"5790.448464","4.07E-15"
"5792.281227","3.91E-15"
"5794.11399","3.96E-15"
"5795.946752","3.92E-15"
"5797.779515","3.84E-15"
"5799.612278","3.93E-15"
"5801.445041","4.16E-15"
"5803.277804","4.27E-15"
"5805.110567","4.27E-15"
"5806.94333","4.33E-15"
"5808.776093","4.30E-15"
"5810.608856","4.10E-15"
"5812.441619","4.15E-15"
"5814.274382","4.24E-15"
"5816.107145","4.31E-15"
"5817.939908","4.30E-15"
"5819.77267","4.15E-15"
"5821.605433","4.06E-15"
"5823.438196","4.09E-15"
"5825.270959","4.01E-15"
"5827.103722","3.99E-15"
"5828.936485","4.26E-15"
"5830.769248","4.22E-15"
"5832.602011","4.09E-15"
"5834.434774","3.87E-15"
"5836.267537","3.78E-15"
"5838.1003","4.04E-15"
"5839.933063","4.09E-15"
"5841.765826","4.12E-15"
"5843.598588","4.07E-15"
"5845.431351","3.97E-15"
"5847.264114","4.09E-15"
"5849.096877","4.22E-15"
"5850.92964","4.06E-15"
"5852.762403","4.08E-15"
"5854.595166","4.23E-15"
"5856.427929","4.03E-15"
"5858.260692","4.14E-15"
"5860.093455","4.26E-15"
"5861.926218","4.20E-15"
"5863.758981","4.05E-15"
"5865.591744","4.07E-15"
"5867.424507","4.43E-15"
"5869.257269","4.61E-15"
"5871.090032","4.53E-15"
"5872.922795","1.09E-14"
"5874.755558","3.14E-14"
"5876.588321","5.75E-14"
"5878.421084","6.55E-14"
"5880.253847","5.36E-14"
"5882.08661","3.24E-14"
"5883.919373","1.16E-14"
"5885.752136","4.49E-15"
"5887.584899","3.95E-15"
"5889.417662","3.93E-15"
"5891.250425","3.82E-15"
"5893.083187","3.71E-15"
"5894.91595","3.54E-15"
"5896.748713","3.42E-15"
"5898.581476","3.61E-15"
"5900.414239","3.88E-15"
"5902.247002","3.79E-15"
"5904.079765","3.85E-15"
"5905.912528","3.91E-15"
"5907.745291","3.92E-15"
"5909.578054","3.95E-15"
"5911.410817","3.94E-15"
"5913.24358","3.81E-15"
"5915.076343","3.75E-15"
"5916.909105","3.77E-15"
"5918.741868","3.78E-15"
"5920.574631","3.84E-15"
"5922.407394","3.86E-15"
"5924.240157","3.87E-15"
"5926.07292","3.79E-15"
"5927.905683","3.79E-15"
"5929.738446","4.04E-15"
"5931.571209","4.06E-15"
"5933.403972","4.03E-15"
"5935.236735","4.02E-15"
"5937.069498","3.98E-15"
"5938.902261","3.96E-15"
"5940.735024","3.83E-15"
"5942.567786","3.73E-15"
"5944.400549","3.78E-15"
"5946.233312","3.93E-15"
"5948.066075","3.89E-15"
"5949.898838","3.63E-15"
"5951.731601","3.65E-15"
"5953.564364","3.94E-15"
"5955.397127","4.04E-15"
"5957.22989","3.82E-15"
"5959.062653","3.89E-15"
"5960.895416","4.12E-15"
"5962.728179","4.11E-15"
"5964.560942","3.87E-15"
"5966.393704","3.78E-15"
"5968.226467","3.81E-15"
"5970.05923","3.73E-15"
"5971.891993","3.56E-15"
"5973.724756","3.55E-15"
"5975.557519","3.74E-15"
"5977.390282","3.72E-15"
"5979.223045","3.67E-15"
"5981.055808","3.71E-15"
"5982.888571","3.76E-15"
"5984.721334","3.83E-15"
"5986.554097","3.73E-15"
"5988.38686","3.64E-15"
"5990.219622","3.63E-15"
"5992.052385","3.67E-15"
"5993.885148","3.76E-15"
"5995.717911","3.79E-15"
"5997.550674","3.81E-15"
"5999.383437","3.90E-15"
"6001.2162","3.91E-15"
"6003.048963","3.69E-15"
"6004.881726","3.80E-15"
"6006.714489","3.98E-15"
"6008.547252","3.94E-15"
"6010.380015","3.81E-15"
"6012.212778","3.77E-15"
"6014.045541","3.80E-15"
"6015.878303","3.84E-15"
"6017.711066","3.91E-15"
"6019.543829","3.97E-15"
"6021.376592","3.87E-15"
"6023.209355","3.72E-15"
"6025.042118","3.67E-15"
"6026.874881","3.70E-15"
"6028.707644","3.72E-15"
"6030.540407","3.76E-15"
"6032.37317","3.76E-15"
"6034.205933","3.69E-15"
"6036.038696","3.67E-15"
"6037.871459","3.74E-15"
"6039.704221","3.70E-15"
"6041.536984","3.70E-15"
"6043.369747","3.69E-15"
"6045.20251","3.66E-15"
"6047.035273","3.72E-15"
"6048.868036","3.85E-15"
"6050.700799","3.85E-15"
"6052.533562","3.77E-15"
"6054.366325","3.77E-15"
"6056.199088","3.85E-15"
"6058.031851","3.81E-15"
"6059.864614","3.77E-15"
"6061.697377","3.74E-15"
"6063.530139","3.74E-15"
"6065.362902","3.73E-15"
"6067.195665","3.62E-15"
"6069.028428","3.68E-15"
"6070.861191","3.71E-15"
"6072.693954","3.77E-15"
"6074.526717","3.97E-15"
"6076.35948","3.94E-15"
"6078.192243","3.93E-15"
"6080.025006","3.89E-15"
"6081.857769","3.77E-15"
"6083.690532","3.65E-15"
"6085.523295","3.58E-15"
"6087.356058","3.64E-15"
"6089.18882","3.73E-15"
"6091.021583","3.85E-15"
"6092.854346","3.93E-15"
"6094.687109","3.75E-15"
"6096.519872","3.56E-15"
"6098.352635","3.56E-15"
"6100.185398","3.66E-15"
"6102.018161","3.76E-15"
"6103.850924","3.88E-15"
"6105.683687","3.82E-15"
"6107.51645","3.79E-15"
"6109.349213","3.78E-15"
"6111.181976","3.61E-15"
"6113.014738","3.57E-15"
"6114.847501","3.64E-15"
"6116.680264","3.76E-15"
"6118.513027","3.82E-15"
"6120.34579","3.74E-15"
"6122.178553","3.70E-15"
"6124.011316","3.65E-15"
"6125.844079","3.56E-15"
"6127.676842","3.52E-15"
"6129.509605","3.60E-15"
"6131.342368","3.75E-15"
"6133.175131","3.74E-15"
"6135.007894","3.69E-15"
"6136.840656","3.64E-15"
"6138.673419","3.60E-15"
"6140.506182","3.77E-15"
"6142.338945","3.78E-15"
"6144.171708","3.66E-15"
"6146.004471","3.63E-15"
"6147.837234","3.66E-15"
"6149.669997","3.55E-15"
"6151.50276","3.67E-15"
"6153.335523","3.79E-15"
"6155.168286","3.68E-15"
"6157.001049","3.60E-15"
"6158.833812","3.69E-15"
"6160.666575","3.72E-15"
"6162.499337","3.60E-15"
"6164.3321","3.54E-15"
"6166.164863","3.72E-15"
"6167.997626","3.77E-15"
"6169.830389","3.69E-15"
"6171.663152","3.56E-15"
"6173.495915","3.44E-15"
"6175.328678","3.41E-15"
"6177.161441","3.56E-15"
"6178.994204","3.54E-15"
"6180.826967","3.43E-15"
"6182.65973","3.49E-15"
"6184.492493","3.66E-15"
"6186.325255","3.61E-15"
"6188.158018","3.57E-15"
"6189.990781","3.64E-15"
"6191.823544","3.72E-15"
"6193.656307","3.70E-15"
"6195.48907","3.55E-15"
"6197.321833","3.42E-15"
"6199.154596","3.40E-15"
"6200.987359","3.47E-15"
"6202.820122","3.57E-15"
"6204.652885","3.71E-15"
"6206.485648","3.71E-15"
"6208.318411","3.56E-15"
"6210.151173","3.42E-15"
"6211.983936","3.48E-15"
"6213.816699","3.69E-15"
"6215.649462","3.64E-15"
"6217.482225","3.53E-15"
"6219.314988","3.54E-15"
"6221.147751","3.48E-15"
"6222.980514","3.36E-15"
"6224.813277","3.48E-15"
"6226.64604","3.64E-15"
"6228.478803","3.59E-15"
"6230.311566","3.46E-15"
"6232.144329","3.44E-15"
"6233.977092","3.49E-15"
"6235.809854","3.49E-15"
"6237.642617","3.41E-15"
"6239.47538","3.38E-15"
"6241.308143","3.49E-15"
"6243.140906","3.58E-15"
"6244.973669","3.60E-15"
"6246.806432","3.60E-15"
"6248.639195","3.60E-15"
"6250.471958","3.57E-15"
"6252.304721","3.48E-15"
"6254.137484","3.46E-15"
"6255.970247","3.51E-15"
"6257.80301","3.50E-15"
"6259.635772","3.50E-15"
"6261.468535","3.57E-15"
"6263.301298","3.57E-15"
"6265.134061","3.48E-15"
"6266.966824","3.44E-15"
"6268.799587","3.48E-15"
"6270.63235","3.49E-15"
"6272.465113","3.46E-15"
"6274.297876","3.41E-15"
"6276.130639","3.30E-15"
"6277.963402","3.23E-15"
"6279.796165","3.31E-15"
"6281.628928","3.36E-15"
"6283.46169","3.27E-15"
"6285.294453","3.27E-15"
"6287.127216","3.29E-15"
"6288.959979","3.32E-15"
"6290.792742","3.30E-15"
"6292.625505","3.29E-15"
"6294.458268","3.39E-15"
"6296.291031","3.43E-15"
"6298.123794","4.13E-15"
"6299.956557","6.12E-15"
"6301.78932","8.41E-15"
"6303.622083","8.94E-15"
"6305.454846","7.81E-15"
"6307.287609","5.56E-15"
"6309.120371","4.19E-15"
"6310.953134","4.96E-15"
"6312.785897","6.50E-15"
"6314.61866","7.36E-15"
"6316.451423","6.97E-15"
"6318.284186","5.58E-15"
"6320.116949","4.08E-15"
"6321.949712","3.38E-15"
"6323.782475","3.22E-15"
"6325.615238","3.26E-15"
"6327.448001","3.32E-15"
"6329.280764","3.40E-15"
"6331.113527","3.45E-15"
"6332.946289","3.39E-15"
"6334.779052","3.41E-15"
"6336.611815","3.53E-15"
"6338.444578","3.54E-15"
"6340.277341","3.38E-15"
"6342.110104","3.41E-15"
"6343.942867","3.53E-15"
"6345.77563","3.61E-15"
"6347.608393","3.65E-15"
"6349.441156","3.67E-15"
"6351.273919","3.56E-15"
"6353.106682","3.40E-15"
"6354.939445","3.34E-15"
"6356.772207","3.39E-15"
"6358.60497","3.47E-15"
"6360.437733","3.40E-15"
"6362.270496","3.90E-15"
"6364.103259","4.84E-15"
"6365.936022","5.33E-15"
"6367.768785","5.14E-15"
"6369.601548","4.49E-15"
"6371.434311","3.79E-15"
"6373.267074","3.52E-15"
"6375.099837","3.61E-15"
"6376.9326","3.37E-15"
"6378.765363","3.34E-15"
"6380.598126","3.46E-15"
"6382.430888","3.41E-15"
"6384.263651","3.29E-15"
"6386.096414","3.43E-15"
"6387.929177","3.44E-15"
"6389.76194","3.36E-15"
"6391.594703","3.36E-15"
"6393.427466","3.38E-15"
"6395.260229","3.26E-15"
"6397.092992","3.20E-15"
"6398.925755","3.32E-15"
"6400.758518","3.48E-15"
"6402.591281","3.48E-15"
"6404.424044","3.36E-15"
"6406.256806","3.36E-15"
"6408.089569","3.42E-15"
"6409.922332","3.39E-15"
"6411.755095","3.31E-15"
"6413.587858","3.32E-15"
"6415.420621","3.33E-15"
"6417.253384","3.32E-15"
"6419.086147","3.37E-15"
"6420.91891","3.45E-15"
"6422.751673","3.35E-15"
"6424.584436","3.36E-15"
"6426.417199","3.36E-15"
"6428.249962","3.35E-15"
"6430.082724","3.47E-15"
"6431.915487","3.57E-15"
"6433.74825","3.65E-15"
"6435.581013","3.61E-15"
"6437.413776","3.52E-15"
"6439.246539","3.56E-15"
"6441.079302","3.59E-15"
"6442.912065","3.83E-15"
"6444.744828","4.17E-15"
"6446.577591","4.38E-15"
"6448.410354","4.31E-15"
"6450.243117","3.91E-15"
"6452.07588","3.65E-15"
"6453.908643","3.54E-15"
"6455.741405","3.42E-15"
"6457.574168","3.36E-15"
"6459.406931","3.53E-15"
"6461.239694","3.48E-15"
"6463.072457","3.57E-15"
"6464.90522","3.82E-15"
"6466.737983","3.69E-15"
"6468.570746","3.43E-15"
"6470.403509","3.41E-15"
"6472.236272","3.44E-15"
"6474.069035","3.36E-15"
"6475.901798","3.35E-15"
"6477.734561","3.41E-15"
"6479.567323","3.51E-15"
"6481.400086","3.56E-15"
"6483.232849","3.52E-15"
"6485.065612","3.43E-15"
"6486.898375","3.37E-15"
"6488.731138","3.45E-15"
"6490.563901","3.51E-15"
"6492.396664","3.44E-15"
"6494.229427","3.38E-15"
"6496.06219","3.52E-15"
"6497.894953","3.59E-15"
"6499.727716","3.52E-15"
"6501.560479","3.49E-15"
"6503.393242","3.56E-15"
"6505.226004","3.51E-15"
"6507.058767","3.37E-15"
"6508.89153","3.34E-15"
"6510.724293","3.47E-15"
"6512.557056","3.55E-15"
"6514.389819","3.56E-15"
"6516.222582","3.56E-15"
"6518.055345","3.56E-15"
"6519.888108","3.56E-15"
"6521.720871","3.60E-15"
"6523.553634","3.71E-15"
"6525.386397","3.72E-15"
"6527.21916","3.70E-15"
"6529.051922","3.71E-15"
"6530.884685","3.68E-15"
"6532.717448","3.73E-15"
"6534.550211","3.87E-15"
"6536.382974","4.16E-15"
"6538.215737","4.39E-15"
"6540.0485","4.59E-15"
"6541.881263","5.68E-15"
"6543.714026","3.86E-15"
"6545.546789","1.24E-14"
"6547.379552","4.04E-14"
"6549.212315","7.22E-14"
"6551.045078","8.40E-14"
"6552.87784","6.95E-14"
"6554.710603","4.72E-14"
"6556.543366","2.10E-14"
"6558.376129","7.00E-16"
"6560.208892","1.11E-13"
"6562.041655","5.92E-13"
"6563.874418","1.14E-12"
"6565.707181","1.30E-12"
"6567.539944","1.02E-12"
"6569.372707","5.49E-13"
"6571.20547","1.57E-13"
"6573.038233","1.65E-15"
"6574.870996","1.24E-14"
"6576.703759","1.16E-14"
"6578.536521","7.72E-15"
"6580.369284","1.79E-14"
"6582.202047","8.12E-14"
"6584.03481","1.85E-13"
"6585.867573","2.42E-13"
"6587.700336","2.22E-13"
"6589.533099","1.43E-13"
"6591.365862","5.42E-14"
"6593.198625","6.63E-15"
"6595.031388","4.23E-15"
"6596.864151","5.37E-15"
"6598.696914","4.39E-15"
"6600.529677","4.38E-15"
"6602.362439","4.19E-15"
"6604.195202","4.11E-15"
"6606.027965","3.99E-15"
"6607.860728","4.00E-15"
"6609.693491","3.97E-15"
"6611.526254","3.76E-15"
"6613.359017","3.65E-15"
"6615.19178","3.58E-15"
"6617.024543","3.60E-15"
"6618.857306","3.64E-15"
"6620.690069","3.61E-15"
"6622.522832","3.58E-15"
"6624.355595","3.48E-15"
"6626.188357","3.42E-15"
"6628.02112","3.45E-15"
"6629.853883","3.46E-15"
"6631.686646","3.37E-15"
"6633.519409","3.33E-15"
"6635.352172","3.38E-15"
"6637.184935","3.47E-15"
"6639.017698","3.50E-15"
"6640.850461","3.42E-15"
"6642.683224","3.42E-15"
"6644.515987","3.48E-15"
"6646.34875","3.41E-15"
"6648.181513","3.24E-15"
"6650.014276","3.25E-15"
"6651.847038","3.31E-15"
"6653.679801","3.41E-15"
"6655.512564","3.46E-15"
"6657.345327","3.40E-15"
"6659.17809","3.37E-15"
"6661.010853","3.37E-15"
"6662.843616","3.38E-15"
"6664.676379","3.39E-15"
"6666.509142","3.39E-15"
"6668.341905","3.40E-15"
"6670.174668","3.41E-15"
"6672.007431","3.60E-15"
"6673.840194","3.37E-15"
"6675.672956","4.73E-15"
"6677.505719","1.21E-14"
"6679.338482","2.02E-14"
"6681.171245","2.21E-14"
"6683.004008","1.74E-14"
"6684.836771","1.05E-14"
"6686.669534","4.96E-15"
"6688.502297","3.25E-15"
"6690.33506","3.39E-15"
"6692.167823","3.43E-15"
"6694.000586","3.34E-15"
"6695.833349","3.28E-15"
"6697.666112","3.43E-15"
"6699.498874","3.48E-15"
"6701.331637","3.38E-15"
"6703.1644","3.39E-15"
"6704.997163","3.48E-15"
"6706.829926","3.40E-15"
"6708.662689","3.40E-15"
"6710.495452","3.43E-15"
"6712.328215","3.35E-15"
"6714.160978","3.99E-15"
"6715.993741","6.39E-15"
"6717.826504","8.87E-15"
"6719.659267","9.54E-15"
"6721.49203","8.23E-15"
"6723.324793","6.04E-15"
"6725.157555","4.29E-15"
"6726.990318","3.50E-15"
"6728.823081","5.14E-15"
"6730.655844","9.83E-15"
"6732.488607","1.43E-14"
"6734.32137","1.49E-14"
"6736.154133","1.20E-14"
"6737.986896","7.70E-15"
"6739.819659","4.10E-15"
"6741.652422","3.21E-15"
"6743.485185","3.34E-15"
"6745.317948","3.38E-15"
"6747.150711","3.31E-15"
"6748.983473","3.32E-15"
"6750.816236","3.36E-15"
"6752.648999","3.31E-15"
"6754.481762","3.20E-15"
